ID	Session ID	Datum	Teilnehmer	Antwort	Standardisiert	Kategorie	Antwort_Teilnehmer	Kategorie_Teilnehmer	Gueltigkeit spez	Gueltigkeit unspez	Flexibilitaet	Originalitaet	Gewoehnlich		Subjektiv_Sascha	Subjektiv_Johannes	Subjektiv_Christian	Subjektiv_Vera	Subjektiv_Julia	Subjektiv_Alina	Subjektiv_Anja	Subjektiv_Andrea	Subjektiv_Roman	Subjektiv_Thiess	Subjektiv_Steffen	Subjektiv_Durchschnitt
S02T03		2	S02T03	Lebensmittelbehaelter	Essensbehaelter	Behaelter	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T03		2	S02T03	Glaskonserve	Konservendose	Behaelter	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T03		2	S02T03	Tasse	Trinkgefaess	Essen und Trinken	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T03		2	S02T03	Vase	Vase	Haushaltsgegenstand (nicht Moebel)	1	1	1		1	0			0	1	1	1	1	0	0	0	0	0	0	0
S02T03		2	S02T03	Pfanne_ Topf	Pfanne	Kuechengeraet	1	1	1		1	2			0	1	1	0	0	0	0	0	0	0	0	0
S02T03		2	S02T03	Geraeuscherzeugung	Krachmacher	Laerm	1	1	1		1	1			0	0	0	0	0	0	0	0	0	0	0	0
S02T03		2	S02T03	Kegel in Bowling	Kegel	Neugestaltung, Spiel	1	2	1		1	1			0	0	0	1	0	1	0	0	0	0	0	0.2
S02T03		2	S02T03	Schiessziel	Zielscheibe	Neugestaltung, Spiel	1	2	1		0	1			0	1	1	2	1	0	0	0	0	0	0	0
S02T06		2	S02T06	Kleingeldaufbewahrung	Spardose	Bank	1	1	1		1	1			0	0	1	0	0	0	0	0	0	0	0	0
S02T06		2	S02T06	Sammeldose	Aufbewahrungsbehaelter	Behaelter	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T06		2	S02T06	Trinkgefaess	Trinkgefaess	Essen und Trinken	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T06		2	S02T06	Fliegenfaenger	Fliegenfaenger	Falle	1	1	1		1	2			1	1	1	1	2	1	0	1	0	0	2	0.8
S02T06		2	S02T06	Tischerhoehung	Podest	Konstruktion	1	1	1		1	1			1	0	0	1	1	1	0	0	0	0	0	0.2
S02T06		2	S02T06	Goldfischbecken	Aquarium	Tiere	1	3	1		1	1			1	1	2	2	1	-	1	0	1	1	1	0.75
S02T06		2	S02T06	Dosentelefon	Telefon	Kommunikation	1	1	1		1	0			0	0	0	0	1	0	0	0	0	0	0	0
S02T06		2	S02T06	Teig ausrollen	Nudelholz	Kuechengeraet	1	1	1		1	1			0	0	1	1	1	1	0	1	0	0	0	0.4
S02T06		2	S02T06	Rad fuer Seifenkiste	Rad	Raeder	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S02T06		2	S02T06	Plaetzchen ausstechen	Ausstechform	Schablone	1	1	1		1	1			2	2	1	2	1	0	0	0	0	0	0	0
S02T06		2	S02T06	Armreifen	Armreif	Schmuck	1	1	1		1	1			1	0	2	1	1	-	0	0	0	0	1	0.25
S02T06		2	S02T06	Insektenschutz	Deckel	Abdeckung	1	1	1		1	1			0	0	0	0	0	0	0	0	0	0	0	0
S02T06		2	S02T06	Hamsterhuette	Tierhaus	Tiere	1	3	1		0	1			1	1	1	0	1	0	0	0	0	0	0	0
S02T06		2	S02T06	Vogelfutterbehaelter	Vogelfutterhaus	Tiere	1	3	1		0	1			1	1	1	1	2	1	0	0	1	0	0	0.4
S02T06		2	S02T06	Blumentopf	Blumentopf	Zuechtung	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S02T10		2	S02T10	Wohnraum (riesige Dose)	Wohnraum (riesige Dose)	-	0	2	0		0				-	-	0	-	1	0	0	0	0	0	0	0
S02T10		2	S02T10	Spardose	Spardose	Bank	1	1	1		1	1			0	0	1	0	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Behaelter 	Wasserbehaelter	Behaelter, Wasser	1	1	1		1	1			0	0	0	0	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Stiftehalter	Stiftebehaelter	Behaelter	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Verpackunsmaterial	Verpackung	Behaelter	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Becher	Trinkgefaess	Essen und Trinken	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T10		2	S02T10	Blumenvase	Vase	Haushaltsgegenstand (nicht Moebel)	1	1	1		1	0			0	1	1	1	1	0	0	0	0	0	0	0
S02T10		2	S02T10	Schutzanzug	Schutzanzug	Kleidung	1	1	1		1	1			0	0	1	1	1	-	0	0	0	1	0	0.25
S02T10		2	S02T10	Gartenhaus (riesige Dose)	Gartenhaus	-	0	2	0		0				-	-	1	-	2	0	0	1	0	0	1	0.4
S02T10		2	S02T10	Sitzmoeglichkeit	Stuhl	Moebel	1	2	1		1	0			0	0	1	0	1	1	0	1	0	0	1	0.6
S02T10		2	S02T10	Tisch(grosse Dose)	Tisch	Moebel	1	2	1		0	1			0	0	1	0	1	0	0	1	0	0	0	0.2
S02T10		2	S02T10	Musikinstrument	Instrument, unspezifisch	Musik	1	1	1		1	0			-	-	0	-	0	0	0	0	0	0	1	0.2
S02T10		2	S02T10	Schmuck	Schmuck, unspezifisch	Schmuck	1	1	1		1	0			-	-	0	-	1	0	0	0	0	0	0	0
S02T10		2	S02T10	Spielzeug mit Schnur hinten dran	Spielzeug, unspezifisch	Spielzeug (Kinder)	1	1	1		1	0			-	-	0	-	0	0	0	0	0	0	0	0
S02T13		2	S02T13	Essensbehaelter	Essensbehaelter	Behaelter	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T13		2	S02T13	Stiftebehaelter	Stiftebehaelter	Behaelter	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T13		2	S02T13	Blumenvase	Vase	Haushaltsgegenstand (nicht Moebel)	1	1	1		1	0			0	1	1	1	1	0	0	0	0	0	0	0
S02T13		2	S02T13	Podest	Podest	Konstruktion	1	1	1		1	1			1	0	0	1	1	1	0	0	0	0	0	0.2
S02T13		2	S02T13	Geraeusch nach Hochzeit	Hochzeitsrassel fuers Auto	Laerm	1	1	1		1	0			0	0	0	1	1	1	0	0	0	0	0	0.2
S02T13		2	S02T13	Tischbeine	Tischbein	Moebel	1	1	1		1	1			0	0	1	0	1	0	0	1	0	0	0	0.2
S02T13		2	S02T13	Stelzen	Stelzen	Neugestaltung, Spiel	1	1	1		1	0			0	0	1	1	2	2	0	1	0	1	0	0.8
S02T13		2	S02T13	Reifen	Rad	Raeder	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Dichtung(Dose zerschneiden)	Dichtung(Dose zerschneiden)	-	0	2	0		0				-	-	1	-	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Isolation(etwas in riesige Dosen stellen)	Isolation	-	0	2	0		0				-	-	1	-	1	1	0	0	0	0	0	0.2
S02T20		2	S02T20	Versteck	Versteck	Versteck	1	1	1		1	1			1	1	0	1	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Sparschwein	Spardose	Bank	1	1	1		1	1			0	0	1	0	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Dose fuer Krimskram	Aufbewahrungsbehaelter	Behaelter	1	3	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Konservieren von Lebensmitteln	Konservendose	Behaelter	1	3	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Stifthalter	Stiftebehaelter	Behaelter	1	3	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Messer	Schneidegeraet	Werkzeug	1	1	1		1	1			0	0	1	1	1	1	0	0	1	0	0	0.4
S02T20		2	S02T20	Tasse	Trinkgefaess	Essen und Trinken	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Insekten fangen	Insektenfalle	Falle	1	1	1		1	1			1	1	1	2	1	1	0	1	2	1	0	1
S02T20		2	S02T20	Sichtschutz (stapeln)	Wand	Konstruktion	1	1	1		1	1			0	0	0	1	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Topf	Kochtopf	Kuechengeraet	1	1	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Geraeuscherzeugung	Krachmacher	Laerm	1	1	1		1	1			0	0	0	0	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Korb beim Werfen	Basketballkorb	Neugestaltung, Spiel	1	2	1		1	2			0	0	1	1	2	1	0	0	0	1	1	0.6
S02T20		2	S02T20	Schiessziel	Zielscheibe	Neugestaltung, Spiel	1	2	1		0	1			0	1	1	2	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Schmuck	Schmuck, unspezifisch	Schmuck	1	1	1		1	0			-	-	0	-	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Waffe(spitze Kante verwenden)	Waffe	Waffe	1	1	1		1	0			0	0	0	1	1	0	0	0	0	0	2	0.4
S03T02		3	S03T02	vase	Vase	Haushaltsgegenstand (nicht Moebel)	1	2	1		1	0			0	1	1	1	1	0	0	0	0	0	0	0
S03T02		3	S03T02	zeitschriftenstaender	Zeitschriftenstaender	Haushaltsgegenstand (nicht Moebel)	1	2	1		0	2			1	0	1	0	1	0	0	0	1	0	0	0.2
S03T02		3	S03T02	hut	Hut	Kleidung	1	1	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S03T04		3	S03T04	Badewanne	Badewanne	-	0	5	0		0				-	-	1	-	2	-	1	0	0	0	1	0.25
S03T04		3	S03T04	Boot	Boot	-	0	5	0		0				-	-	1	-	1	0	0	0	0	0	0	0
S03T04		3	S03T04	Geldanlage	Geldanlage	-	0	5	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S03T04		3	S03T04	Haus	Haus	-	0	5	0		0				-	-	0	-	1	-	0	0	0	0	0	0
S03T04		3	S03T04	Schlitten	Schlitten	-	0	5	0		0				-	-	0	-	2	-	1	0	0	0	0	0
S03T04		3	S03T04	Versteck	Versteck	Versteck	1	1	1		1	1			1	1	0	1	1	0	0	0	0	0	0	0
S03T04		3	S03T04	Glas	Trinkgefaess	Essen und Trinken	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S03T04		3	S03T04	Blumentopf	Blumentopf	Zuechtung	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S03T05		3	S03T05	Armbanduhr	Armbanduhr	-	0	7	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S03T05		3	S03T05	Haus	Haus	-	0	7	0		0				-	-	0	-	1	-	0	0	0	0	0	0
S03T05		3	S03T05	Hose	Hose	-	0	7	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S03T05		3	S03T05	Rakete	Rakete	-	0	7	0		0				-	-	1	-	2	0	1	0	0	0	1	0.2
S03T05		3	S03T05	Regal	Regal	Moebel	1	2	1		0	1			0	1	1	1	1	0	0	1	0	0	0	0.2
S03T05		3	S03T05	Reifen	Reifen	-	0	7	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S03T05		3	S03T05	Schuhe	Schuhe	-	0	7	0		0				-	-	1	-	2	-	1	0	0	0	1	0.25
S03T05		3	S03T05	Toilette	Toilette	-	0	7	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S03T05		3	S03T05	Becher	Trinkgefaess	Essen und Trinken	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S03T05		3	S03T05	Lampe	Lampe	Haushaltsgegenstand (nicht Moebel)	1	3	1		1	0			1	1	1	1	1	1	0	0	0	0	0	0.2
S03T05		3	S03T05	Muelltonne	Muelleimer	Haushaltsgegenstand (nicht Moebel)	1	3	1		0	0			0	0	1	0	0	0	0	0	0	0	0	0
S03T05		3	S03T05	Zahnputzbecher	Zahnputzbecher	Haushaltsgegenstand (nicht Moebel)	1	3	1		0	1			1	1	1	0	1	0	0	0	0	0	0	0
S03T05		3	S03T05	Zaun	Zaun	Konstruktion	1	1	1		1	1			0	0	1	0	1	0	0	0	0	0	0	0
S03T05		3	S03T05	Kochtopf	Kochtopf	Kuechengeraet	1	1	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S03T05		3	S03T05	Stuhl	Stuhl	Moebel	1	2	1		0	0			0	0	1	0	1	1	0	1	0	0	1	0.6
S03T05		3	S03T05	Glocke	Glocke	Musik	1	1	1		1	1			1	1	1	1	1	-	0	0	0	0	1	0.25
S03T05		3	S03T05	Armreif	Armreif	Schmuck	1	3	1		1	1			1	0	2	1	1	-	0	0	0	0	1	0.25
S03T05		3	S03T05	Ring	Ring	Schmuck	1	3	1		0	2			0	0	1	1	1	0	0	0	0	0	0	0
S03T05		3	S03T05	Schmuck	Schmuck, unspezifisch	Schmuck	1	3	1		0	0			-	-	0	-	1	0	0	0	0	0	0	0
S04T02		4	S04T02	Wassereimer	Eimer	Behaelter, Wasser	1	1	1		1	1			0	0	0	0	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Teelichthalter	Kerzenbehaelter	Haushaltsgegenstand (nicht Moebel)	1	1	1		1	0			1	1	0	1	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Konservierung aller Art	Konservendose	Behaelter	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Sammelgefaess fuer Buntstifte	Stiftebehaelter	Behaelter	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Recyclingmaterial	Altmetall	Destruktion	1	1	1		1	1			0	0	0	0	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Telefonsprechdose	Telefon	Kommunikation	1	1	1		1	0			0	0	0	0	1	0	0	0	0	0	0	0
S04T02		4	S04T02	Trommel	Trommel	Musik	1	1	1		1	0			0	0	1	0	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Blumenkuebel	Blumentopf	Zuechtung	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S04T03		4	S04T03	zur Aufbewahrung von Besteck	Aufbewahrungsbehaelter	Behaelter	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S04T03		4	S04T03	Stiftekoecher	Stiftebehaelter	Behaelter	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S04T03		4	S04T03	Trinkgefaess	Trinkgefaess	Essen und Trinken	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S04T03		4	S04T03	Mueslischale	Schuessel	Essen und Trinken	1	2	1		0	1			0	0	0	2	0	-	0	0	0	0	0	0
S04T03		4	S04T03	Kerzenhalter	Kerzenbehaelter	Haushaltsgegenstand (nicht Moebel)	1	2	1		1	0			1	1	0	1	0	0	0	0	0	0	0	0
S04T03		4	S04T03	Vase	Vase	Haushaltsgegenstand (nicht Moebel)	1	2	1		0	0			0	1	1	1	1	0	0	0	0	0	0	0
S04T03		4	S04T03	Giesskanne	Giesskanne	Hilfsmittel	1	1	1		1	1			1	0	1	1	1	1	0	1	0	0	0	0.4
S04T03		4	S04T03	Hut	Hut	Kleidung	1	1	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S04T03		4	S04T03	Klangspiel	Klangkoerper	Musik	1	1	1		1	1			0	0	0	1	0	1	0	0	1	1	0	0.6
S04T03		4	S04T03	Stelzen unter die Fuesse	Stelzen	Neugestaltung, Spiel	1	1	1		1	0			0	0	1	1	2	2	0	1	0	1	0	0.8
S04T03		4	S04T03	Blumentopf	Blumentopf	Zuechtung	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S04T04		4	S04T04	Versteck	Versteck	Versteck	1	1	1		1	1			1	1	0	1	1	0	0	0	0	0	0	0
S04T04		4	S04T04	Lebenmittel aufbewahren	Essensbehaelter	Behaelter	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S04T04		4	S04T04	Kelle	Kelle	Kuechengeraet	1	1	1		1	1			0	0	0	1	1	0	0	0	0	0	0	0
S04T04		4	S04T04	Musik machen	Instrument, unspezifisch	Musik	1	1	1		1	0			-	-	0	-	0	0	0	0	0	0	1	0.2
S04T04		4	S04T04	Ball	Ball	Neugestaltung, Spiel	1	1	1		1	0			0	0	0	0	0	1	0	0	0	0	1	0.4
S04T04		4	S04T04	als Waffe gegen Tiere	Waffe	Waffe	1	1	1		1	0			0	0	0	1	1	0	0	0	0	0	2	0.4
S04T05		4	S04T05	Farbe	Farbeimer	Behaelter	1	2	1		1	0			0	0	0	0	1	0	0	0	0	0	0	0
S04T05		4	S04T05	Fischkonserve	Konservendose	Behaelter	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S05T02		5	S05T02	befuellen	Aufbewahrungsbehaelter	Behaelter	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S05T02		5	S05T02	essen	Essensbehaelter	Behaelter	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S05T02		5	S05T02	drauf werfen	Dosenwerfen	Neugestaltung, Spiel	1	3	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S05T02		5	S05T02	kicken	Ball	Neugestaltung, Spiel	1	3	1		0	0			0	0	0	0	0	1	0	0	0	0	1	0.4
S05T02		5	S05T02	Pyramide bauen	Pyramide	Neugestaltung, Spiel	1	3	1		0	1			1	0	1	1	1	0	0	0	0	0	0	0
S05T02		5	S05T02	Wurfgeschoss	Wurfgeschoss	Waffe	1	1	1		1	0			1	0	0	0	0	0	0	0	0	0	0	0
S05T03		5	S05T03	Isolationsschutz	Isolation	-	0	1	0		1				-	-	1	-	1	1	0	0	0	0	0	0.2
S05T03		5	S05T03	aufbewahrungsmittel	Aufbewahrungsbehaelter	Behaelter	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S05T03		5	S05T03	Nahrungsmittel	Essensbehaelter	Behaelter	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S05T03		5	S05T03	Windlicht	Kerzenbehaelter	Haushaltsgegenstand (nicht Moebel)	1	2	1		1	0			1	1	0	1	0	0	0	0	0	0	0	0
S05T03		5	S05T03	vase	Vase	Haushaltsgegenstand (nicht Moebel)	1	2	1		0	0			0	1	1	1	1	0	0	0	0	0	0	0
S05T03		5	S05T03	ferntelefon	Telefon	Kommunikation	1	1	1		1	0			0	0	0	0	1	0	0	0	0	0	0	0
S05T03		5	S05T03	baustein	Baumaterial	Konstruktion	1	3	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S05T03		5	S05T03	stapelmittel	Turm	Konstruktion	1	3	1		0	0			0	0	0	1	1	1	0	0	0	0	0	0.2
S05T03		5	S05T03	Tunnel	Tunnelwand	Konstruktion	1	3	1		0	1			0	0	1	1	1	1	0	0	0	0	0	0.2
S05T03		5	S05T03	Kochtopf	Kochtopf	Kuechengeraet	1	1	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S05T03		5	S05T03	dosenwerfen	Dosenwerfen	Neugestaltung, Spiel	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S05T03		5	S05T03	stelzenlaufen	Stelzen	Neugestaltung, Spiel	1	2	1		0	0			0	0	1	1	2	2	0	1	0	1	0	0.8
S05T03		5	S05T03	blumentopf	Blumentopf	Zuechtung	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Auto	Auto	-	0	15	0		0				-	-	1	-	2	-	0	0	0	0	0	0
S05T04		5	S05T04	Computer	Computer	-	0	15	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S05T04		5	S05T04	Dachziegel	Dachziegel	-	0	15	0		0				-	-	1	-	2	-	0	0	0	0	1	0.25
S05T04		5	S05T04	Flugzeug	Flugzeug	-	0	15	0		0				-	-	0	-	2	0	1	0	0	0	2	0.4
S05T04		5	S05T04	Gulideckel	Gullideckel	-	0	15	0		0				-	-	1	-	2	-	0	0	0	0	1	0.25
S05T04		5	S05T04	Haus	Haus	-	0	15	0		0				-	-	0	-	1	-	0	0	0	0	0	0
S05T04		5	S05T04	Muenzen	Muenzen	-	0	15	0		0				-	-	1	-	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Raumschiff	Raumschiff	-	0	15	0		0				-	-	0	-	2	-	1	0	0	0	2	0.5
S05T04		5	S05T04	Scheren	Schere	-	0	15	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S05T04		5	S05T04	Schiffe	Schiff	-	0	15	0		0				-	-	1	-	1	0	0	0	0	0	2	0.4
S05T04		5	S05T04	Stifte	Stiftebehaelter	Behaelter	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Klohdeckel	Toilettendeckel	-	0	15	0		0				-	-	1	-	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Tueren	Tuer	-	0	15	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S05T04		5	S05T04	Tuete	Tuete	-	0	15	0		0				-	-	0	-	0	0	0	0	0	0	0	0
S05T04		5	S05T04	UBoote	U-Boot	-	0	15	0		0				-	-	0	-	2	-	1	0	1	0	2	0.75
S05T04		5	S05T04	Uhren	Uhr	-	0	15	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S05T04		5	S05T04	Verpackungen	Verpackung	Behaelter	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Messer	Schneidegeraet	Werkzeug	1	1	1		1	1			0	0	1	1	1	1	0	0	1	0	0	0.4
S05T04		5	S05T04	Ruestung	Schutzanzug	Kleidung	1	1	1		1	1			0	0	1	1	1	-	0	0	0	1	0	0.25
S05T04		5	S05T04	Auspufrohre	Auspuffrohr	Konstruktion	1	5	1		1	2			1	1	1	1	1	-	0	0	0	0	0	0
S05T04		5	S05T04	Material	Baumaterial	Konstruktion	1	5	1		0	0			0	0	0	1	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Rohre	Leitung	Konstruktion	1	5	1		0	1			1	1	0	1	1	1	0	0	0	0	0	0.2
S05T04		5	S05T04	Stahl	Stahl	Konstruktion	1	5	1		0	2			0	0	0	0	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Hausfasaten	Wand	Konstruktion	1	5	1		0	1			0	0	0	1	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Siebe	Sieb	Kuechengeraet	1	1	1		1	1			0	1	1	1	1	1	0	0	0	0	1	0.4
S06T01		6	S06T01	blumenvase	Vase	Haushaltsgegenstand (nicht Moebel)	1	1	1		1	0			0	1	1	1	1	0	0	0	0	0	0	0
S06T01		6	S06T01	trinkbecher	Trinkgefaess	Essen und Trinken	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T01		6	S06T01	trommel	Trommel	Musik	1	1	1		1	0			0	0	1	0	0	0	0	0	0	0	0	0
S06T01		6	S06T01	ausstechform	Ausstechform	Schablone	1	2	1		1	1			2	2	1	2	1	0	0	0	0	0	0	0
S06T01		6	S06T01	kreisschablone	Kreise zeichnen	Schablone	1	2	1		0	1			0	1	1	1	1	0	0	0	0	0	0	0
S06T01		6	S06T01	telefon	Telefon	Kommunikation	1	1	1		1	0			0	0	0	0	1	0	0	0	0	0	0	0
S06T01		6	S06T01	pyramide	Pyramide	Neugestaltung, Spiel	1	2	1		1	1			1	0	1	1	1	0	0	0	0	0	0	0
S06T01		6	S06T01	kunstwerk	Kunst, unspezifizisch	Kunst	1	1	1		1	0			-	-	0	-	0	0	0	0	0	0	0	0
S06T01		6	S06T01	stelzen die man sich unter die fuesse bindet	Stelzen	Neugestaltung, Spiel	1	2	1		0	0			0	0	1	1	2	2	0	1	0	1	0	0.8
S06T02		6	S06T02	schnurtelefon	Telefon	Kommunikation	1	1	1		1	0			0	0	0	0	1	0	0	0	0	0	0	0
S06T02		6	S06T02	konservendose	Konservendose	Behaelter	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T02		6	S06T02	bleistifthalter	Stiftebehaelter	Behaelter	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T02		6	S06T02	pflanzentopf	Blumentopf	Zuechtung	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S06T02		6	S06T02	kochtopf	Kochtopf	Kuechengeraet	1	1	1		1	0			0	0	0	1	0	0	0	0	0	0	0	0
S06T02		6	S06T02	vase	Vase	Haushaltsgegenstand (nicht Moebel)	1	1	1		1	0			0	1	1	1	1	0	0	0	0	0	0	0
S06T02		6	S06T02	brioefbeschwerer	Briefbeschwerer	Gewichte	1	2	1		1	1			0	0	1	1	1	0	0	0	0	0	0	0
S06T02		6	S06T02	hanteln	Gewichte	Gewichte	1	2	1		0	1			0	0	0	1	1	1	0	0	0	0	0	0.2
S06T03		6	S06T03	Fernsprecher	Telefon	Kommunikation	1	1	1		1	0			0	0	0	0	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Hochzeitsauspuffbuendel	Hochzeitsrassel fuers Auto	Laerm	1	1	1		1	0			0	0	0	1	1	1	0	0	0	0	0	0.2
S06T03		6	S06T03	Deko	Dekoration, unspezifisch	Dekoration	1	1	1		1	0			-	-	0	-	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Lampenschirm	Lampe	Haushaltsgegenstand (nicht Moebel)	1	1	1		1	0			1	1	1	1	1	1	0	0	0	0	0	0.2
S06T03		6	S06T03	Trittleiter	Podest	Konstruktion	1	1	1		1	1			1	0	0	1	1	1	0	0	0	0	0	0.2
S06T03		6	S06T03	Jahrmarktsgeschicklichkeitsspiel	Spielzeug, unspezifisch	Spielzeug (Kinder)	1	1	1		1	0			-	-	0	-	0	0	0	0	0	0	0	0
S06T03		6	S06T03	Trommel	Trommel	Musik	1	1	1		1	0			0	0	1	0	0	0	0	0	0	0	0	0
S06T04		6	S06T04	Dosenwerfen	Dosenwerfen	Neugestaltung, Spiel	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T04		6	S06T04	Aufbewahren von Murmeln	Aufbewahrungsbehaelter	Behaelter	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T04		6	S06T04	Zum Basteln von Dosenstelten	Stelzen	Neugestaltung, Spiel	1	2	1		0	0			0	0	1	1	2	2	0	1	0	1	0	0.8
S06T04		6	S06T04	Zum Aufbewahren von Lebensmitteln	Essensbehaelter	Behaelter	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T04		6	S06T04	Zum Basteln von oellampen	oellampe	Haushaltsgegenstand (nicht Moebel)	1	1	1		1	2			1	2	1	0	1	0	0	0	0	0	0	0
S06T04		6	S06T04	Tierhaus	Tierhaus	Tiere	1	2	1		1	1			1	1	1	0	1	0	0	0	0	0	0	0
S06T04		6	S06T04	Goldfischbecken	Aquarium	Tiere	1	2	1		0	1			1	1	2	2	1	-	1	0	1	1	1	0.75
S06T05		6	S06T05	Telefon (Spielzeug)	Telefon	Kommunikation	1	1	1		1	0			0	0	0	0	1	0	0	0	0	0	0	0
S06T05		6	S06T05	Lebensmittel konservieren	Konservendose	Behaelter	1	3	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T05		6	S06T05	Stiftebehaelter	Stiftebehaelter	Behaelter	1	3	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T05		6	S06T05	Laufrad fuer Hamster	Hamsterrad	Tiere	1	1	1		1	2			1	0	2	2	2	2	1	0	1	1	0	0.8
S06T05		6	S06T05	Basteln z.B. Augen fuer einen Riesenrobotor	basteln	Basteln	1	1	1		1	1			0	0	0	1	0	0	0	0	0	0	0	0
