ID	Session ID	Datum	Teilnehmer	Antwort	Antwort standardisiert	Kategorie	Antwort_Teilnehmer	Kategorie_Teilnehmer	Gueltigkeit spez	Gueltigkeit unspez	Flexibilitaet	Originalitaet	Gewoehnlich		Subjektiv_Sascha	Subjektiv_Johannes	Subjektiv_Christian	Subjektiv_Vera	Subjektiv_Julia	Subjektiv_Alina	Subjektiv_Anja	Subjektiv_Andrea	Subjektiv_Roman	Subjektiv_Thiess	Subjektiv_Steffen	Subjektiv_Durchschnitt
12061804500577	C50	120618	S44T08	zum Tanzen (Limbo)	Limbo	Spiel	1	1	1	0	1	2	0		2	1	1	1	2	1	1	0	1	1	0	0.6
12061804500577	C50	120618	S44T08	um etwas zu ziehen	Zugseil	Verbinden_Ziehen	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12061804500577	C50	120618	S44T08	um darauf zu balancieren	Balancierseil	Sportgeraet	1	3	1	0	0.333333333	1	0		0	1	1	0	2	0	0	0	0	0	0	0
12061804500577	C50	120618	S44T08	als Springseil	Springseil	Sportgeraet	1	3	1	0	0.333333333	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12061804501578	C50	120618	S44T09	Zum fesseln	Fesseln	Leine_Kontrolle	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	1	0	0.2
12061804501578	C50	120618	S44T09	zum bestestigen von Dingen	etw. befestigen	Befestigung	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061804501578	C50	120618	S44T09	Zum vernaehen einer wunde	Operationsfaden	Medizin	1	1	1	0	1	1	0		1	1	1	1	1	0	0	0	0	0	0	0
12061804501578	C50	120618	S44T09	zum vernaehren von stoff	Naehzeug	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804501578	C50	120618	S44T09	zum erdrosseln	Garotte	Waffe_Jagd	1	2	1	0	0.5	0	0		0	1	1	1	2	1	1	0	1	2	0	0.8
12061804501578	C50	120618	S44T09	Als Spiel (Schnurrziehen)	Tauziehen	Sportgeraet	1	2	1	0	0.5	0	0		0	0	1	1	2	1	0	0	0	1	0	0.4
12061804501578	C50	120618	S44T09	Als Seite einer Gitarre	Saite	Musik	1	1	1	0	1	1	0		2	1	1	1	2	1	1	1	0	1	0	0.6
12061804501578	C50	120618	S44T09	Schnuerrsenkel	Schnuersenkel	Befestigung (Kleidung)	1	2	1	0	0.5	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12061804501578	C50	120618	S44T09	Guertel	Guertel	Befestigung (Kleidung)	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	1	0	0	1	0.4
12061804501578	C50	120618	S44T09	Zum abschleppen eines Autos	Abschleppseil	Verbinden_Ziehen	1	1	1	0	1	0	0		1	1	1	0	0	0	0	0	0	0	0	0
12061804501578	C50	120618	S44T09	Als Springseil	Springseil	Sportgeraet	1	2	1	0	0.5	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12061804501578	C50	120618	S44T09	Bergsteigen (sicherungsseil)	Sicherungsseil	Sicherung	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804501578	C50	120618	S44T09	Als Peitsche	Peitsche	Waffe_Jagd	1	2	1	0	0.5	1	0		0	0	1	1	1	1	0	0	0	1	0	0.4
12061804501578	C50	120618	S44T09	Als Hundeleine	Tierleine	Leine_Kontrolle	1	2	1	0	0.5	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
12061804500579	C50	120618	S44T10	Schnuerrsenkel	Schnuersenkel	Befestigung (Kleidung)	1	2	1	0	0.5	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12061804500579	C50	120618	S44T10	Leine	Tierleine	Leine_Kontrolle	1	2	1	0	0.5	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
12061804500579	C50	120618	S44T10	Ankerseil	Ankertau	Befestigung	1	3	1	0	0.333333333	1	0		1	1	1	1	1	0	0	0	0	0	0	0
12061804500579	C50	120618	S44T10	Hosenguertel	Guertel	Befestigung (Kleidung)	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	1	0	0	1	0.4
12061804500579	C50	120618	S44T10	Ballonschnurr	Luftballonschnur	Befestigung	1	3	1	0	0.333333333	1	0		0	1	1	0	0	0	0	0	0	0	0	0
12061804500579	C50	120618	S44T10	Absperrband	Absperrseil	Absperren	1	1	1	0	1	0	0		0	1	1	0	0	0	0	0	0	0	0	0
12061804500579	C50	120618	S44T10	Dosentelefon	Schnurtelefon	Kommunikation	1	1	1	0	1	0	0		0	0	1	1	0	1	1	0	0	0	0	0.2
12061804500579	C50	120618	S44T10	Zur Befestigung von Bannern	etw. befestigen	Befestigung	1	3	1	0	0.333333333	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061804500579	C50	120618	S44T10	Kopfband	Stirnband	Kleidung	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12061804500579	C50	120618	S44T10	Armband	Armband	Schmuck	1	3	1	0	0.333333333	0	0		1	0	1	0	1	0	0	0	0	0	0	0
12061804500579	C50	120618	S44T10	Kette	Kette	Schmuck	1	3	1	0	0.333333333	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804500579	C50	120618	S44T10	Ring	Ring	Schmuck	1	3	1	0	0.333333333	1	0		0	0	1	1	1	0	0	0	0	0	1	0.2
12061804500579	C50	120618	S44T10	Strassenmarkierung	etw. markieren	Orientierung_Markierung	1	1	1	0	1	1	0		0	1	0	1	1	0	0	0	0	0	0	0
12061804500579	C50	120618	S44T10	Flaschenzug	Flaschenzug	Verbinden_Ziehen	1	2	1	0	0.5	1	0		0	0	1	1	1	0	2	1	0	0	0	0.2
12061804500579	C50	120618	S44T10	Tanzutensilie	Limbo	Spiel	1	1	1	0	1	2	0		2	1	1	1	2	1	1	0	1	1	0	0.6
12061804500579	C50	120618	S44T10	Peitsche	Peitsche	Waffe_Jagd	1	1	1	0	1	1	0		0	0	1	1	1	1	0	0	0	1	0	0.4
12061804500579	C50	120618	S44T10	Pferdegeschirr	Schweifriemen	Leine_Kontrolle	1	2	1	0	0.5	2	0		1	1	1	1	2	0	1	0	0	0	0	0
12061804500579	C50	120618	S44T10	Gewichtmaschinen	Zugseil	Verbinden_Ziehen	1	2	1	0	0.5	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12061804500579	C50	120618	S44T10	Wunden schliessen	Operationsfaden	Medizin	1	1	1	0	1	1	0		1	1	1	1	1	0	0	0	0	0	0	0
12061804500579	C50	120618	S44T10	Zelte	Zeltgeruest	Stabilisation_Geruest	1	1	1	0	1	1	0		1	1	1	1	2	0	0	0	0	0	0	0
12061804500579	C50	120618	S44T10	Baumschaukel	Schaukelseil	Sportgeraet	1	1	1	0	1	1	0		0	0	1	2	1	0	0	0	0	0	0	0
12061804500580	C50	120618	S44T11	Befestigung von Fahnen	etw. befestigen	Befestigung	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061804500580	C50	120618	S44T11	Abtrennung eines Bereiches	etw. einzaeunen_abgrenzen_umreissen	Absperren	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12061804500580	C50	120618	S44T11	Ausfuehren von Teiren	Tierleine	Leine_Kontrolle	1	1	1	0	1	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
12061804500580	C50	120618	S44T11	Zusammenbinden von Haaren	Haarband	Schmuck	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804500580	C50	120618	S44T11	zum Hinaufziehen von Wasser aus einem Brunnen	etw. hochziehen	Verbinden_Ziehen	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12061804500580	C50	120618	S44T11	zum Stricken	Strickgarn	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804500580	C50	120618	S44T11	als Haarperuecke	Peruecke	Verkleidung	1	1	1	0	1	1	0		1	1	2	1	2	0	1	0	0	1	1	0.4
12061804500580	C50	120618	S44T11	Guertel	Guertel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	0	1	0	0	1	0	0	1	0.4
12061804500580	C50	120618	S44T11	Verpackungsmaterial	etw. verpacken	Zusammenbinden	1	1	1	0	1	1	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804500580	C50	120618	S44T11	als Telefonleitung	Telefonkabel	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12061904511581	C51	120619	S45T02	katze anlocken	Spielzeug fuer Tiere	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	1	0	0	0	0	0	0	0
12061904511581	C51	120619	S45T02	dosentelefon	Schnurtelefon	Kommunikation	1	1	1	0	1	0	0		0	0	1	1	0	1	1	0	0	0	0	0.2
12061904511581	C51	120619	S45T02	ein riesen knaeul machen	Wolle	Handarbeit	1	1	0	1	1	0	0		-	-	1	-	0	0	0	0	0	0	0	0
12061904511581	C51	120619	S45T02	rollbraten	Kuechengarn	Zusammenbinden	1	1	1	0	1	1	0		0	0	0	0	1	0	0	0	0	0	0	0
12061904511581	C51	120619	S45T02	jojo basteln	Jojo	Spiel	1	1	1	0	1	1	0		1	1	1	1	1	1	1	0	0	1	0	0.4
12061904511581	C51	120619	S45T02	kaese schneiden	Kaesemesser	Schneiden	1	1	1	0	1	2	0		2	1	2	1	1	-	0	0	2	1	1	1
12061904511581	C51	120619	S45T02	angeln gehen	Angelschnur	Angeln_Fischen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061904510582	C51	120619	S45T03	waescheleine	Waescheleine	Aufhaengen	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061904510582	C51	120619	S45T03	huepfseil	Springseil	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12061904510582	C51	120619	S45T03	haken	Haken	Aufhaengen	1	2	1	0	0.5	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12061904510583	C51	120619	S45T04	Hundezeil	Tierleine	Leine_Kontrolle	1	2	1	0	0.5	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
12061904510583	C51	120619	S45T04	Arme binden	Fesseln	Leine_Kontrolle	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	1	0	0.2
12061904510583	C51	120619	S45T04	Fisch fangen	Angelschnur	Angeln_Fischen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061904510583	C51	120619	S45T04	Jemanden erhaengen	Henkerstrick	Waffe_Jagd	1	1	1	0	1	0	0		0	0	1	1	2	0	0	0	0	0	0	0
12061904510583	C51	120619	S45T04	Kabel	Kabel	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12061904510583	C51	120619	S45T04	Kleider zusammenbinden	etw. zusammenbinden	Zusammenbinden	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061904510583	C51	120619	S45T04	Schnursenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12061904510583	C51	120619	S45T04	Auto ziehen	Abschleppseil	Verbinden_Ziehen	1	1	1	0	1	0	0		1	1	1	0	0	0	0	0	0	0	0	0
12061904510583	C51	120619	S45T04	Kleider trocknen	Waescheleine	Aufhaengen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061904510583	C51	120619	S45T04	Jemanden ueber dem Fenster einer Nachricht zu uebergeben	uebertragungsmedium	Kommunikation	1	1	1	0	1	2	0		1	1	0	2	2	0	0	0	2	0	1	0.6
12061904510584	C51	120619	S45T05	Fixierungsmittel	etw. befestigen	Befestigung	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061904510584	C51	120619	S45T05	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12061904510584	C51	120619	S45T05	Musikinstrument	Musikinstrument, unspezifisch	Musik	1	1	0	1	1	0	0		-	-	0	-	2	0	0	0	0	0	0	0
12061904510584	C51	120619	S45T05	flickmaterial	flicken	Handarbeit	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12061904510585	C51	120619	S45T06	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12061904510585	C51	120619	S45T06	als Aufhaengung fuer ein Mobile	Mobilé	Dekoration	1	1	1	0	1	1	0		2	2	1	1	2	0	0	0	0	0	0	0
12061904510585	C51	120619	S45T06	als Haengestrick	Henkerstrick	Waffe_Jagd	1	1	1	0	1	0	0		0	0	1	1	2	0	0	0	0	0	0	0
12061904510585	C51	120619	S45T06	als Wegweiser	Leitfaden	Orientierung_Markierung	1	1	1	0	1	2	0		-	-	1	-	1	0	0	0	0	0	0	0
12061904510585	C51	120619	S45T06	als Verbindung von Dosentelefonen	Schnurtelefon	Kommunikation	1	1	1	0	1	0	0		0	0	1	1	0	1	1	0	0	0	0	0.2
12061904510585	C51	120619	S45T06	zur Bildung eines Trampolinetzes	Netz (Sport)	Sportgeraet	1	1	1	0	1	1	0		0	0	1	0	1	0	0	0	0	1	0	0.2
12061904510585	C51	120619	S45T06	zum Naehen von Wunden	Operationsfaden	Medizin	1	1	1	0	1	1	0		1	1	1	1	1	0	0	0	0	0	0	0
12061904511586	C51	120619	S45T07	spielzeug	Spielzeug, unspezifisch	Spielzeug	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061904511586	C51	120619	S45T07	etwas zu verbinden	etw. verbinden	Zusammenbinden	1	1	1	0	1	0	1		0	0	0	0	1	0	0	0	0	0	0	0
12061904511586	C51	120619	S45T07	seile	Seil, unspezifisch	Befestigung	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061904511586	C51	120619	S45T07	klettern	Sicherungsseil	Sicherung	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061904511586	C51	120619	S45T07	ziehen	etw. hochziehen	Verbinden_Ziehen	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12061904511586	C51	120619	S45T07	tragen	Griffband	Griffband	1	1	1	0	1	1	0		0	0	0	0	1	1	0	0	0	0	0	0.2
12061904511586	C51	120619	S45T07	basteln	Basteln, unspezifisch	Basteln_Kunst	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061904511586	C51	120619	S45T07	bauen	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12061904511586	C51	120619	S45T07	dekoration	Dekoration, unspezifisch	Dekoration	1	1	0	1	1	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12061904511586	C51	120619	S45T07	geraet	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12061904511586	C51	120619	S45T07	rettungsschnur	Rettungsseil	Hochziehen_Herablassen	1	1	1	0	1	1	0		1	0	1	0	1	0	0	0	1	0	0	0.2
12061904511586	C51	120619	S45T07	netz	Netz	Konstruktion	1	1	0	1	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061904510587	C51	120619	S45T08	modische halskette fuer den herrn	Kette	Schmuck	1	2	1	0	0.5	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061904510587	C51	120619	S45T08	trendiges begleitacessoir  	Accessoire, unspezifisch	Schmuck	1	2	0	1	0.5	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061904510587	C51	120619	S45T08	mehrere schnuere verderht als praktischen bergsteigerseil-ersatz	Sicherungsseil	Sicherung	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061904510587	C51	120619	S45T08	wegweiser in der not	Leitfaden	Orientierung_Markierung	1	1	1	0	1	2	0		-	-	1	-	1	0	0	0	0	0	0	0
12061904510588	C51	120619	S45T09	Waesche aufhaengen	Waescheleine	Aufhaengen	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061904510588	C51	120619	S45T09	Halskette	Kette	Schmuck	1	2	1	0	0.5	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061904510588	C51	120619	S45T09	Schmuck	Schmuck, unspezifisch	Schmuck	1	2	0	1	0.5	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061904510588	C51	120619	S45T09	Mordinstrument	Waffe, unspezifisch	Waffe_Jagd	1	1	0	1	1	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12061904510588	C51	120619	S45T09	Fotos an die Schnur haengen und im Zimmer aufhaengen	etw. aufhaengen	Aufhaengen	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061904510588	C51	120619	S45T09	Hilfsmittel um die Klospuelung zu betaetigen	Zugseil	Verbinden_Ziehen	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12061904510588	C51	120619	S45T09	Schluesselanhaenger	Schluesselanhaenger	Haltevorrichtung	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12061904510589	C51	120619	S45T10	zum ueben komplizierter knoten	Knoten	Befestigung	1	1	1	0	1	0	1		0	0	0	0	1	0	0	0	0	0	0	0
12061904510590	C51	120619	S45T11	-	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12062204520591	C52	120622	S46T02	Lot spannen 	Lot	Wissenschaft	1	1	1	0	1	1	0		1	1	1	1	1	1	1	0	0	1	0	0.4
12062204520591	C52	120622	S46T02	Autos abschleppen 	Abschleppseil	Verbinden_Ziehen	1	3	1	0	0.333333333	0	0		1	1	1	0	0	0	0	0	0	0	0	0
12062204520591	C52	120622	S46T02	Als Verbindung zwischen 2 Dosen zum Komuniezieren	Schnurtelefon	Kommunikation	1	1	1	0	1	0	0		0	0	1	1	0	1	1	0	0	0	0	0.2
12062204520591	C52	120622	S46T02	Aufhaengen von Fahnen 	etw. aufhaengen	Aufhaengen	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12062204520591	C52	120622	S46T02	Waescheleine	Waescheleine	Aufhaengen	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12062204520591	C52	120622	S46T02	Aufzugsseile	Zugseil	Verbinden_Ziehen	1	3	1	0	0.333333333	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12062204520591	C52	120622	S46T02	herrablassen von Gewichten 	etw. hochziehen	Verbinden_Ziehen	1	3	1	0	0.333333333	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12062204520591	C52	120622	S46T02	Seilbahn	Seilbahn	ueberbruecken	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12062204520591	C52	120622	S46T02	Verbinden von Papier und als Buch binden 	Buchbindung	Zusammenbinden	1	1	1	0	1	1	0		0	0	1	1	2	0	0	0	0	0	0	0
12062204520591	C52	120622	S46T02	Kleider herstellen 	Kleidung, unspezifisch	Kleidung	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12062204520591	C52	120622	S46T02	Musikinsturment (Saite)	Saite	Musik	1	1	1	0	1	1	0		2	1	1	1	2	1	1	1	0	1	0	0.6
12062204520591	C52	120622	S46T02	Seilziehn 	Tauziehen	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	2	1	0	0	0	1	0	0.4
12062204520592	C52	120622	S46T03	Kette	Kette	Schmuck	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12062204520592	C52	120622	S46T03	Hose fest binden	Guertel	Befestigung (Kleidung)	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	1	0	0	1	0.4
12062204520592	C52	120622	S46T03	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	2	1	0	0.5	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12062204520592	C52	120622	S46T03	Seilzugstarter	Flaschenzug	Verbinden_Ziehen	1	2	1	0	0.5	1	0		0	0	1	1	1	0	2	1	0	0	0	0.2
12062204520592	C52	120622	S46T03	Tanenbaumschmuck aufhaengen	Haken	Aufhaengen	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12062204520592	C52	120622	S46T03	Gegenstaende festbinden	etw. befestigen	Befestigung	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12062204520592	C52	120622	S46T03	Kraeftemessen beim Seil zeihen	Tauziehen	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	2	1	0	0	0	1	0	0.4
12062204520592	C52	120622	S46T03	Auto abschleppen	Abschleppseil	Verbinden_Ziehen	1	2	1	0	0.5	0	0		1	1	1	0	0	0	0	0	0	0	0	0
12062204520592	C52	120622	S46T03	Spielzeug fuer Katzen	Spielzeug fuer Tiere	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	1	0	0	0	0	0	0	0
12062204520592	C52	120622	S46T03	Hund ausfuehren	Tierleine	Leine_Kontrolle	1	1	1	0	1	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
12062204520593	C52	120622	S46T04	seilbahn	Seilbahn	ueberbruecken	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12062204520593	C52	120622	S46T04	schnuerriemen fuer schuhe	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12062204520593	C52	120622	S46T04	knoten in die schnur	Knoten	Befestigung	1	1	1	0	1	0	1		0	0	0	0	1	0	0	0	0	0	0	0
12062204520593	C52	120622	S46T04	sich erhaengen	Henkerstrick	Waffe_Jagd	1	1	1	0	1	0	0		0	0	1	1	2	0	0	0	0	0	0	0
12062204520593	C52	120622	S46T04	schnur als armband	Armband	Schmuck	1	1	1	0	1	0	0		1	0	1	0	1	0	0	0	0	0	0	0
12062204521594	C52	120622	S46T05	Schnurtelefon	Schnurtelefon	Kommunikation	1	1	1	0	1	0	0		0	0	1	1	0	1	1	0	0	0	0	0.2
12062204521594	C52	120622	S46T05	Verbindungsstueck	etw. verbinden	Zusammenbinden	1	1	1	0	1	0	1		0	0	0	0	1	0	0	0	0	0	0	0
12062204521594	C52	120622	S46T05	gespannte Schnur als Abgrenzung von etwas	etw. einzaeunen_abgrenzen_umreissen	Absperren	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12062204521594	C52	120622	S46T05	Waescheleine	Waescheleine	Aufhaengen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12062204521594	C52	120622	S46T05	Flaschenzug	Flaschenzug	Verbinden_Ziehen	1	2	1	0	0.5	1	0		0	0	1	1	1	0	2	1	0	0	0	0.2
12062204521594	C52	120622	S46T05	Schnur an der ein Eimer befestigt ist, um z.B. Wasser aus einem Brunnen zu holen	etw. hochziehen	Verbinden_Ziehen	1	2	1	0	0.5	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12062204520595	C52	120622	S46T06	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12062204520595	C52	120622	S46T06	Seil	Seil, unspezifisch	Befestigung	1	3	0	1	0.333333333	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12062204520595	C52	120622	S46T06	Fuer einen Bogen (Pfeil und Bogen)	Bogensehne	Sportgeraet	1	1	1	0	1	1	0		2	1	1	1	2	1	1	0	0	0	0	0.2
12062204520595	C52	120622	S46T06	Schnurtelefon	Schnurtelefon	Kommunikation	1	1	1	0	1	0	0		0	0	1	1	0	1	1	0	0	0	0	0.2
12062204520595	C52	120622	S46T06	Faden zum naehen	Naehzeug	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12062204520595	C52	120622	S46T06	Kleidung	Kleidung, unspezifisch	Kleidung	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12062204520595	C52	120622	S46T06	Seil fuer einen Anker	Ankertau	Befestigung	1	3	1	0	0.333333333	1	0		1	1	1	1	1	0	0	0	0	0	0	0
12062204520595	C52	120622	S46T06	zum festbinden von Gegenstaenden	etw. befestigen	Befestigung	1	3	1	0	0.333333333	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12062204520595	C52	120622	S46T06	um etwas an der Decke festzuhaengen	etw. aufhaengen	Aufhaengen	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12062204520595	C52	120622	S46T06	zumv erschlucken	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12062204521596	C52	120622	S46T07	Haarband	Haarband	Schmuck	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12062204521596	C52	120622	S46T07	Katzenspielzeug	Spielzeug fuer Tiere	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	1	0	0	0	0	0	0	0
12062204521596	C52	120622	S46T07	Kette	Kette	Schmuck	1	2	1	0	0.5	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12062204521596	C52	120622	S46T07	Verschliessen von Tueten	etw. verpacken	Zusammenbinden	1	2	1	0	0.5	1	0		0	0	0	0	1	0	0	0	0	0	0	0
12062204521596	C52	120622	S46T07	Paketschnur	Paketschnur	Zusammenbinden	1	2	1	0	0.5	0	1		-	-	1	-	0	0	0	0	0	0	0	0
12062204521596	C52	120622	S46T07	Handschellen	Fesseln	Leine_Kontrolle	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	1	0	0.2
12062204521596	C52	120622	S46T07	Hundeleimne	Tierleine	Leine_Kontrolle	1	2	1	0	0.5	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
12062204521596	C52	120622	S46T07	Schnuller am Kinderwagen befestigen	etw. aufhaengen	Aufhaengen	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12062204520597	C52	120622	S46T08	Selbstmord	Henkerstrick	Waffe_Jagd	1	1	1	0	1	0	0		0	0	1	1	2	0	0	0	0	0	0	0
12062204520598	C52	120622	S46T09	Naehen	Naehzeug	Handarbeit	1	3	1	0	0.333333333	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12062204520598	C52	120622	S46T09	Erdrosseln	Garotte	Waffe_Jagd	1	4	1	0	0.25	0	0		0	1	1	1	2	1	1	0	1	2	0	0.8
12062204520598	C52	120622	S46T09	Erhaengen	Henkerstrick	Waffe_Jagd	1	4	1	0	0.25	0	0		0	0	1	1	2	0	0	0	0	0	0	0
12062204520598	C52	120622	S46T09	Gegenstaende aufhaengen	etw. aufhaengen	Aufhaengen	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12062204520598	C52	120622	S46T09	Haekeln	haekeln	Handarbeit	1	3	1	0	0.333333333	1	0		0	0	0	0	1	0	0	0	0	1	0	0.2
12062204520598	C52	120622	S46T09	Stricken	Strickgarn	Handarbeit	1	3	1	0	0.333333333	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12062204520598	C52	120622	S46T09	Stolperfallen bauen	Stolperfalle	Falle	1	1	1	0	1	0	0		1	1	1	1	2	0	0	0	0	0	0	0
12062204520598	C52	120622	S46T09	Geschenkpapier zusammenschnueren	Geschenkband	Dekoration	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12062204520598	C52	120622	S46T09	Katzenspielzeug	Spielzeug fuer Tiere	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	1	0	0	0	0	0	0	0
